Basic,Basic,-1,4,73.66,71.36
Basic,Disagreement,3,4,67.96,65.91
Basic,Correlation,2,4,71.49,70.91
Basic,Q_Test,2,4,71.49,70.91
Basic,Double_Fault,2,4,67.39,67.73
Basic,Coincident_Failure,4,4,68.99,71.36
Basic,entropy,1,4,66.36,68.64
Basic,Interrater_k,1,4,71.49,70.91
Basic,Kohavi_Wolpert,0,4,67.96,65.91
PerformanceWeighting,Basic,-1,4,74.00,71.36
PerformanceWeighting,Disagreement,3,4,67.50,68.64
PerformanceWeighting,Correlation,2,4,72.06,71.36
PerformanceWeighting,Q_Test,2,4,72.06,71.36
PerformanceWeighting,Double_Fault,2,4,66.82,69.09
PerformanceWeighting,Coincident_Failure,4,4,70.58,71.36
PerformanceWeighting,entropy,1,4,67.27,71.36
PerformanceWeighting,Interrater_k,1,4,72.06,71.36
PerformanceWeighting,Kohavi_Wolpert,0,4,67.50,68.64
